	Isample	g1	g2	Kr	KAW	AW0	Var
10493	    0.1343	    0.3973	    0.0952	    1.0900	   29.2870	    1.0051
10494	    0.1343	    0.3973	    0.0952	    1.0900	   29.3040	    1.0051
10495	    0.1343	    0.3543	    0.0952	    1.0900	   29.3040	    1.0051
10496	    0.1343	    0.4023	    0.0952	    1.0900	   29.3040	    1.0051
10497	    0.1343	    0.3593	    0.0952	    1.0900	   29.3040	    1.0051
10498	    0.1343	    0.3593	    0.0952	    1.0900	   29.3280	    1.0051
10499	    0.1343	    0.3593	    0.0572	    1.0900	   29.3280	    1.0051
10500	    0.1343	    0.3593	    0.0572	    1.0570	   29.3280	    1.0051
10501	    0.1343	    0.3403	    0.0572	    1.0570	   29.3280	    1.0051
10502	    0.1343	    0.3063	    0.0572	    1.0570	   29.3280	    1.0051
10503	    0.1343	    0.3063	    0.0572	    1.0980	   29.3280	    1.0051
10504	    0.1343	    0.3063	    0.0572	    1.0980	   29.3410	    1.0051
10505	    0.1673	    0.3063	    0.0572	    1.0980	   29.3410	    1.0051
10506	    0.1673	    0.3063	    0.0972	    1.0980	   29.3410	    1.0051
10507	    0.1673	    0.3063	    0.0972	    1.0980	   29.3150	    1.0051
10508	    0.1673	    0.2773	    0.0972	    1.0980	   29.3150	    1.0051
10509	    0.1673	    0.2773	    0.0972	    1.0980	   29.3150	    0.9761
10510	    0.1673	    0.2773	    0.0972	    1.0980	   29.3150	    0.9931
10511	    0.1483	    0.2773	    0.0972	    1.0980	   29.3150	    0.9931
10512	    0.1483	    0.2773	    0.0972	    1.1040	   29.3150	    0.9931
10513	    0.1483	    0.2423	    0.0972	    1.1040	   29.3150	    0.9931
10514	    0.0993	    0.2423	    0.0972	    1.1040	   29.3150	    0.9931
10515	    0.0993	    0.2423	    0.0972	    1.1040	   29.3040	    0.9931
10516	    0.0993	    0.2423	    0.0632	    1.1040	   29.3040	    0.9931
10517	    0.0953	    0.2423	    0.0632	    1.1040	   29.3040	    0.9931
10518	    0.0953	    0.2423	    0.0532	    1.1040	   29.3040	    0.9931
10519	    0.0953	    0.2183	    0.0532	    1.1040	   29.3040	    0.9931
10520	    0.0953	    0.2183	    0.0532	    1.1040	   29.3040	    0.9931
10521	    0.0953	    0.2253	    0.0532	    1.1040	   29.3040	    0.9931
10522	    0.0953	    0.2253	    0.0532	    1.1040	   29.3040	    1.0371
10523	    0.0953	    0.2253	    0.0532	    1.1040	   29.3040	    1.0591
10524	    0.0953	    0.2563	    0.0532	    1.1040	   29.3040	    1.0591
10525	    0.0953	    0.2563	    0.0532	    1.1040	   29.3100	    1.0591
10526	    0.1433	    0.2563	    0.0532	    1.1040	   29.3100	    1.0591
10527	    0.1433	    0.2563	    0.0532	    1.1040	   29.3500	    1.0591
10528	    0.1433	    0.2563	    0.0532	    1.1040	   29.3750	    1.0591
10529	    0.1433	    0.2563	    0.0532	    1.1040	   29.3750	    1.0591
10530	    0.1433	    0.2503	    0.0532	    1.1040	   29.3750	    1.0591
10531	    0.1233	    0.2503	    0.0532	    1.1040	   29.3750	    1.0591
10532	    0.1233	    0.2503	    0.0532	    1.0670	   29.3750	    1.0591
10533	    0.1233	    0.2503	    0.0532	    1.0980	   29.3750	    1.0591
10534	    0.1233	    0.2503	    0.0532	    1.1060	   29.3750	    1.0591
10535	    0.1233	    0.2333	    0.0532	    1.1060	   29.3750	    1.0591
10536	    0.1473	    0.2333	    0.0532	    1.1060	   29.3750	    1.0591
10537	    0.1473	    0.2333	    0.0532	    1.1150	   29.3750	    1.0591
10538	    0.1473	    0.2043	    0.0532	    1.1150	   29.3750	    1.0591
10539	    0.1473	    0.1943	    0.0532	    1.1150	   29.3750	    1.0591
10540	    0.1473	    0.1943	    0.0532	    1.1150	   29.3750	    1.0961
10541	    0.1473	    0.1943	    0.0532	    1.1150	   29.3680	    1.0961
10542	    0.1473	    0.1943	    0.0532	    1.1150	   29.3680	    1.1381
10543	    0.1473	    0.2153	    0.0532	    1.1150	   29.3680	    1.1381
10544	    0.1473	    0.2153	    0.0532	    1.1150	   29.3680	    1.1081
10545	    0.1473	    0.2153	    0.0532	    1.1150	   29.3680	    1.1411
10546	    0.1433	    0.2153	    0.0532	    1.1150	   29.3680	    1.1411
10547	    0.1433	    0.2153	    0.0532	    1.1150	   29.3680	    1.1411
10548	    0.1433	    0.1663	    0.0532	    1.1150	   29.3680	    1.1411
10549	    0.1433	    0.1663	    0.0532	    1.1150	   29.3320	    1.1411
10550	    0.1433	    0.1663	    0.0532	    1.0740	   29.3320	    1.1411
10551	    0.1433	    0.1173	    0.0532	    1.0740	   29.3320	    1.1411
10552	    0.1433	    0.1173	    0.0532	    1.0740	   29.3320	    1.1881
10553	    0.1433	    0.1173	    0.0532	    1.0740	   29.3320	    1.1621
10554	    0.1433	    0.1173	    0.0532	    1.0740	   29.3800	    1.1621
10555	    0.1433	    0.1173	    0.0392	    1.0740	   29.3800	    1.1621
10556	    0.1433	    0.1133	    0.0392	    1.0740	   29.3800	    1.1621
10557	    0.1433	    0.1133	    0.0392	    1.0740	   29.3800	    1.1621
10558	    0.1433	    0.1133	    0.0392	    1.0740	   29.3800	    1.1671
10559	    0.1433	    0.1003	    0.0392	    1.0740	   29.3800	    1.1671
10560	    0.1433	    0.1003	    0.0782	    1.0740	   29.3800	    1.1671
10561	    0.1433	    0.0783	    0.0782	    1.0740	   29.3800	    1.1671
10562	    0.1433	    0.0783	    0.0782	    1.0740	   29.4110	    1.1671
10563	    0.1433	    0.0783	    0.0782	    1.0740	   29.4110	    1.1271
10564	    0.1433	    0.0783	    0.0892	    1.0740	   29.4110	    1.1271
10565	    0.1433	    0.0783	    0.0892	    1.0740	   29.4540	    1.1271
10566	    0.1433	    0.0783	    0.0892	    1.0600	   29.4540	    1.1271
10567	    0.1433	    0.0783	    0.0892	    1.0600	   29.5020	    1.1271
10568	    0.1433	    0.0783	    0.0892	    1.1040	   29.5020	    1.1271
10569	    0.1433	    0.0693	    0.0892	    1.1040	   29.5020	    1.1271
10570	    0.1433	    0.0693	    0.0892	    1.1040	   29.5020	    1.1761
10571	    0.1433	    0.0813	    0.0892	    1.1040	   29.5020	    1.1761
10572	    0.1433	    0.0883	    0.0892	    1.1040	   29.5020	    1.1761
10573	    0.1433	    0.0883	    0.0892	    1.0760	   29.5020	    1.1761
10574	    0.1433	    0.0883	    0.0892	    1.1110	   29.5020	    1.1761
10575	    0.1433	    0.0883	    0.0872	    1.1110	   29.5020	    1.1761
10576	    0.1203	    0.0883	    0.0872	    1.1110	   29.5020	    1.1761
10577	    0.1203	    0.0883	    0.0872	    1.1180	   29.5020	    1.1761
10578	    0.1203	    0.0883	    0.0872	    1.1180	   29.5020	    1.1611
10579	    0.1203	    0.0883	    0.1042	    1.1180	   29.5020	    1.1611
10580	    0.1313	    0.0883	    0.1042	    1.1180	   29.5020	    1.1611
10581	    0.1313	    0.0883	    0.1042	    1.0720	   29.5020	    1.1611
10582	    0.1313	    0.0883	    0.1252	    1.0720	   29.5020	    1.1611
10583	    0.1313	    0.0783	    0.1252	    1.0720	   29.5020	    1.1611
10584	    0.1313	    0.0783	    0.1562	    1.0720	   29.5020	    1.1611
10585	    0.1313	    0.0513	    0.1562	    1.0720	   29.5020	    1.1611
10586	    0.1313	    0.0513	    0.1562	    1.0720	   29.4540	    1.1611
10587	    0.1313	    0.0513	    0.1562	    1.0720	   29.4590	    1.1611
10588	    0.1313	    0.0513	    0.1562	    1.0550	   29.4590	    1.1611
10589	    0.1313	    0.0513	    0.1562	    1.0630	   29.4590	    1.1611
10590	    0.1313	    0.0513	    0.1562	    1.0630	   29.4120	    1.1611
10591	    0.1383	    0.0513	    0.1562	    1.0630	   29.4120	    1.1611
10592	    0.1793	    0.0513	    0.1562	    1.0630	   29.4120	    1.1611
10593	    0.1793	    0.0513	    0.1182	    1.0630	   29.4120	    1.1611
10594	    0.1793	    0.0513	    0.1182	    1.0630	   29.3640	    1.1611
10595	    0.1793	    0.0543	    0.1182	    1.0630	   29.3640	    1.1611
10596	    0.1793	    0.0543	    0.1182	    1.0630	   29.3930	    1.1611
10597	    0.1793	    0.0173	    0.1182	    1.0630	   29.3930	    1.1611
10598	    0.1543	    0.0173	    0.1182	    1.0630	   29.3930	    1.1611
10599	    0.1543	    0.0426	    0.1182	    1.0630	   29.3930	    1.1611
10600	    0.1543	    0.0426	    0.1182	    1.0630	   29.4090	    1.1611
10601	    0.1543	    0.0426	    0.1182	    1.0150	   29.4090	    1.1611
10602	    0.1543	    0.0535	    0.1182	    1.0150	   29.4090	    1.1611
10603	    0.1053	    0.0535	    0.1182	    1.0150	   29.4090	    1.1611
10604	    0.1053	    0.0535	    0.1182	    1.0150	   29.3760	    1.1611
10605	    0.1053	    0.0535	    0.1182	    1.0150	   29.3760	    1.1421
10606	    0.1053	    0.0535	    0.1182	    1.0150	   29.3760	    1.0991
10607	    0.1463	    0.0535	    0.1182	    1.0150	   29.3760	    1.0991
10608	    0.1133	    0.0535	    0.1182	    1.0150	   29.3760	    1.0991
10609	    0.1133	    0.0675	    0.1182	    1.0150	   29.3760	    1.0991
10610	    0.1133	    0.0675	    0.1182	    1.0150	   29.3760	    1.0991
10611	    0.1133	    0.0675	    0.1182	    1.0340	   29.3760	    1.0991
10612	    0.1133	    0.0435	    0.1182	    1.0340	   29.3760	    1.0991
10613	    0.1133	    0.0435	    0.1182	    1.0340	   29.3760	    1.0881
10614	    0.1133	    0.0435	    0.1182	    1.0120	   29.3760	    1.0881
10615	    0.1133	    0.0435	    0.1182	    1.0590	   29.3760	    1.0881
10616	    0.1133	    0.0435	    0.1182	    1.0210	   29.3760	    1.0881
10617	    0.1133	    0.0435	    0.1182	    1.0170	   29.3760	    1.0881
10618	    0.1133	    0.0435	    0.1182	    1.0170	   29.3760	    1.0881
10619	    0.1133	    0.0435	    0.1562	    1.0170	   29.3760	    1.0881
10620	    0.1023	    0.0435	    0.1562	    1.0170	   29.3760	    1.0881
10621	    0.1023	    0.0435	    0.1562	    1.0070	   29.3760	    1.0881
10622	    0.1023	    0.0435	    0.1562	    1.0110	   29.3760	    1.0881
10623	    0.1023	    0.0435	    0.1562	    1.0110	   29.3760	    1.0881
10624	    0.1023	    0.0435	    0.1562	    1.0110	   29.3350	    1.0881
10625	    0.1023	    0.0435	    0.1562	    1.0110	   29.3190	    1.0881
10626	    0.1023	    0.0792	    0.1562	    1.0110	   29.3190	    1.0881
10627	    0.1023	    0.0792	    0.1382	    1.0110	   29.3190	    1.0881
10628	    0.1023	    0.0792	    0.1382	    1.0550	   29.3190	    1.0881
10629	    0.1023	    0.0792	    0.1382	    1.0550	   29.3150	    1.0881
10630	    0.1023	    0.0792	    0.1132	    1.0550	   29.3150	    1.0881
10631	    0.1023	    0.0792	    0.1132	    1.0550	   29.3150	    1.1171
10632	    0.1023	    0.0792	    0.1132	    1.0550	   29.3150	    1.1171
10633	    0.1023	    0.0792	    0.1132	    1.0500	   29.3150	    1.1171
10634	    0.1023	    0.0792	    0.1132	    1.0500	   29.2820	    1.1171
10635	    0.1023	    0.0792	    0.1132	    1.0820	   29.2820	    1.1171
10636	    0.1023	    0.0792	    0.1132	    1.0820	   29.2820	    1.1211
10637	    0.1023	    0.0792	    0.1212	    1.0820	   29.2820	    1.1211
10638	    0.1023	    0.0792	    0.1132	    1.0820	   29.2820	    1.1211
10639	    0.1023	    0.0792	    0.1132	    1.0820	   29.2600	    1.1211
10640	    0.1023	    0.0832	    0.1132	    1.0820	   29.2600	    1.1211
10641	    0.1023	    0.0832	    0.1132	    1.0820	   29.3040	    1.1211
10642	    0.1023	    0.0832	    0.1132	    1.0820	   29.3400	    1.1211
10643	    0.0653	    0.0832	    0.1132	    1.0820	   29.3400	    1.1211
10644	    0.0653	    0.0832	    0.1132	    1.0820	   29.3420	    1.1211
10645	    0.0653	    0.0832	    0.0682	    1.0820	   29.3420	    1.1211
10646	    0.0653	    0.0832	    0.0682	    1.0820	   29.3760	    1.1211
10647	    0.0653	    0.0832	    0.0682	    1.0840	   29.3760	    1.1211
10648	    0.0653	    0.0832	    0.0682	    1.0840	   29.3760	    1.0921
10649	    0.0653	    0.0762	    0.0682	    1.0840	   29.3760	    1.0921
10650	    0.0653	    0.0762	    0.0682	    1.0840	   29.3760	    1.0551
10651	    0.0653	    0.0762	    0.0682	    1.0840	   29.3760	    1.0561
10652	    0.0653	    0.0712	    0.0682	    1.0840	   29.3760	    1.0561
10653	    0.0993	    0.0712	    0.0682	    1.0840	   29.3760	    1.0561
10654	    0.0993	    0.0712	    0.0682	    1.0840	   29.3720	    1.0561
10655	    0.0993	    0.0712	    0.0682	    1.0440	   29.3720	    1.0561
10656	    0.0993	    0.0712	    0.0682	    1.0440	   29.3450	    1.0561
10657	    0.0993	    0.0712	    0.0682	    1.0440	   29.3480	    1.0561
10658	    0.0993	    0.0712	    0.0682	    1.0440	   29.3480	    1.0561
10659	    0.0993	    0.0712	    0.0682	    1.0440	   29.3480	    1.0301
10660	    0.0993	    0.0712	    0.0682	    1.0440	   29.3270	    1.0301
10661	    0.0993	    0.0242	    0.0682	    1.0440	   29.3270	    1.0301
10662	    0.0993	    0.0242	    0.0682	    1.0440	   29.3270	    1.0301
10663	    0.0993	    0.0693	    0.0682	    1.0440	   29.3270	    1.0301
10664	    0.0993	    0.0783	    0.0682	    1.0440	   29.3270	    1.0301
10665	    0.0993	    0.0783	    0.0682	    1.0060	   29.3270	    1.0301
10666	    0.1473	    0.0783	    0.0682	    1.0060	   29.3270	    1.0301
10667	    0.1473	    0.0783	    0.0682	    1.0080	   29.3270	    1.0301
10668	    0.1473	    0.0783	    0.0682	    1.0080	   29.3200	    1.0301
10669	    0.1223	    0.0783	    0.0682	    1.0080	   29.3200	    1.0301
10670	    0.1223	    0.0783	    0.0582	    1.0080	   29.3200	    1.0301
10671	    0.1223	    0.0783	    0.0582	    1.0080	   29.3200	    1.0271
10672	    0.1223	    0.0653	    0.0582	    1.0080	   29.3200	    1.0271
10673	    0.1223	    0.0653	    0.0582	    1.0080	   29.3200	    1.0391
10674	    0.1223	    0.0653	    0.0582	    0.9650	   29.3200	    1.0391
10675	    0.1223	    0.0653	    0.0582	    0.9650	   29.3200	    1.0871
10676	    0.1223	    0.0653	    0.0582	    0.9650	   29.3200	    1.1071
10677	    0.1223	    0.0653	    0.0582	    0.9550	   29.3200	    1.1071
10678	    0.1223	    0.0653	    0.1002	    0.9550	   29.3200	    1.1071
10679	    0.1223	    0.0653	    0.1002	    0.9630	   29.3200	    1.1071
10680	    0.1603	    0.0653	    0.1002	    0.9630	   29.3200	    1.1071
10681	    0.1603	    0.0903	    0.1002	    0.9630	   29.3200	    1.1071
10682	    0.1603	    0.0903	    0.1002	    0.9630	   29.2710	    1.1071
10683	    0.1603	    0.0903	    0.0612	    0.9630	   29.2710	    1.1071
10684	    0.1603	    0.0903	    0.0612	    0.9630	   29.2710	    1.0721
10685	    0.1603	    0.0903	    0.0612	    0.9140	   29.2710	    1.0721
10686	    0.1603	    0.0903	    0.0612	    0.9140	   29.2710	    1.0721
10687	    0.1603	    0.0903	    0.0252	    0.9140	   29.2710	    1.0721
10688	    0.1603	    0.0903	    0.0252	    0.9200	   29.2710	    1.0721
10689	    0.1603	    0.0903	    0.0515	    0.9200	   29.2710	    1.0721
10690	    0.1193	    0.0903	    0.0515	    0.9200	   29.2710	    1.0721
10691	    0.1193	    0.0903	    0.0935	    0.9200	   29.2710	    1.0721
10692	    0.1193	    0.0903	    0.0935	    0.9200	   29.2710	    1.0291
10693	    0.1193	    0.0973	    0.0935	    0.9200	   29.2710	    1.0291
10694	    0.1193	    0.0973	    0.0935	    0.9200	   29.2270	    1.0291
10695	    0.1193	    0.0973	    0.0665	    0.9200	   29.2270	    1.0291
10696	    0.1193	    0.0973	    0.0665	    0.9200	   29.2270	    1.0291
10697	    0.1193	    0.0973	    0.0665	    0.9270	   29.2270	    1.0291
10698	    0.1193	    0.0973	    0.0665	    0.9680	   29.2270	    1.0291
10699	    0.1193	    0.1373	    0.0665	    0.9680	   29.2270	    1.0291
10700	    0.1193	    0.1373	    0.0665	    0.9950	   29.2270	    1.0291
10701	    0.1193	    0.1373	    0.0665	    0.9950	   29.2290	    1.0291
10702	    0.1193	    0.1373	    0.0665	    0.9950	   29.2310	    1.0291
10703	    0.1193	    0.1373	    0.0665	    0.9950	   29.2310	    0.9821
10704	    0.1463	    0.1373	    0.0665	    0.9950	   29.2310	    0.9821
10705	    0.1463	    0.1373	    0.0665	    0.9950	   29.2310	    1.0041
10706	    0.1463	    0.1373	    0.0665	    0.9950	   29.2310	    1.0511
10707	    0.1323	    0.1373	    0.0665	    0.9950	   29.2310	    1.0511
10708	    0.1013	    0.1373	    0.0665	    0.9950	   29.2310	    1.0511
10709	    0.1013	    0.1623	    0.0665	    0.9950	   29.2310	    1.0511
10710	    0.1013	    0.1623	    0.0665	    0.9950	   29.2160	    1.0511
10711	    0.1013	    0.1623	    0.0625	    0.9950	   29.2160	    1.0511
10712	    0.1013	    0.1623	    0.0625	    1.0330	   29.2160	    1.0511
10713	    0.1013	    0.1623	    0.0625	    1.0790	   29.2160	    1.0511
10714	    0.1013	    0.1303	    0.0625	    1.0790	   29.2160	    1.0511
10715	    0.1013	    0.1303	    0.0625	    1.0790	   29.2220	    1.0511
10716	    0.1013	    0.1483	    0.0625	    1.0790	   29.2220	    1.0511
10717	    0.1013	    0.1483	    0.0625	    1.0790	   29.2220	    1.0371
10718	    0.1013	    0.1483	    0.0455	    1.0790	   29.2220	    1.0371
10719	    0.1013	    0.1083	    0.0455	    1.0790	   29.2220	    1.0371
10720	    0.1013	    0.1413	    0.0455	    1.0790	   29.2220	    1.0371
10721	    0.1013	    0.1413	    0.0455	    1.0790	   29.2340	    1.0371
10722	    0.1183	    0.1413	    0.0455	    1.0790	   29.2340	    1.0371
10723	    0.1183	    0.1413	    0.0535	    1.0790	   29.2340	    1.0371
10724	    0.1183	    0.1413	    0.0535	    1.0380	   29.2340	    1.0371
10725	    0.1183	    0.1413	    0.0535	    1.0370	   29.2340	    1.0371
10726	    0.0693	    0.1413	    0.0535	    1.0370	   29.2340	    1.0371
10727	    0.0693	    0.1663	    0.0535	    1.0370	   29.2340	    1.0371
10728	    0.1023	    0.1663	    0.0535	    1.0370	   29.2340	    1.0371
10729	    0.1023	    0.1223	    0.0535	    1.0370	   29.2340	    1.0371
10730	    0.1023	    0.1223	    0.0855	    1.0370	   29.2340	    1.0371
10731	    0.1023	    0.1223	    0.0425	    1.0370	   29.2340	    1.0371
10732	    0.1023	    0.1223	    0.0425	    1.0370	   29.2340	    1.0371
10733	    0.1023	    0.1223	    0.0425	    1.0370	   29.2340	    1.0841
10734	    0.0653	    0.1223	    0.0425	    1.0370	   29.2340	    1.0841
10735	    0.0653	    0.1223	    0.0425	    1.0010	   29.2340	    1.0841
10736	    0.0653	    0.1223	    0.0425	    1.0010	   29.2340	    1.0361
10737	    0.0693	    0.1223	    0.0425	    1.0010	   29.2340	    1.0361
10738	    0.0693	    0.1223	    0.0425	    1.0010	   29.2340	    1.0711
10739	    0.0693	    0.1223	    0.0951	    1.0010	   29.2340	    1.0711
10740	    0.0693	    0.0733	    0.0951	    1.0010	   29.2340	    1.0711
10741	    0.0693	    0.0733	    0.0741	    1.0010	   29.2340	    1.0711
10742	    0.0693	    0.1003	    0.0741	    1.0010	   29.2340	    1.0711
10743	    0.0693	    0.1003	    0.0741	    1.0010	   29.2340	    1.1121
10744	    0.0693	    0.1003	    0.0741	    1.0010	   29.2340	    1.1121
10745	    0.0693	    0.0533	    0.0741	    1.0010	   29.2340	    1.1121
10746	    0.0693	    0.0533	    0.0741	    1.0460	   29.2340	    1.1121
10747	    0.0343	    0.0533	    0.0741	    1.0460	   29.2340	    1.1121
10748	    0.0343	    0.0533	    0.0741	    1.0460	   29.2110	    1.1121
10749	    0.0343	    0.0533	    0.0741	    1.0850	   29.2110	    1.1121
10750	    0.0343	    0.0533	    0.0741	    1.0370	   29.2110	    1.1121
10751	    0.0343	    0.0533	    0.0741	    1.0370	   29.2320	    1.1121
10752	    0.0564	    0.0533	    0.0741	    1.0370	   29.2320	    1.1121
10753	    0.1014	    0.0533	    0.0741	    1.0370	   29.2320	    1.1121
10754	    0.1014	    0.0533	    0.0861	    1.0370	   29.2320	    1.1121
10755	    0.1014	    0.0533	    0.0861	    1.0370	   29.2020	    1.1121
10756	    0.0634	    0.0533	    0.0861	    1.0370	   29.2020	    1.1121
10757	    0.0634	    0.0533	    0.0861	    1.0370	   29.2500	    1.1121
10758	    0.0634	    0.0533	    0.0861	    1.0280	   29.2500	    1.1121
10759	    0.0634	    0.0533	    0.0861	    1.0280	   29.2430	    1.1121
