coordx	coordy	rank
877514.0810	4487314.5418	338
877514.0810	4487814.5418	349
877514.0810	4488314.5418	348
877514.0810	4488814.5418	348
877514.0810	4489314.5418	348
877514.0810	4489814.5418	348
877514.0810	4490314.5418	354
877514.0810	4490814.5418	353
877514.0810	4491314.5418	352
877514.0810	4491814.5418	352
877514.0810	4492314.5418	352
877514.0810	4492814.5418	353
877514.0810	4493314.5418	353
877514.0810	4493814.5418	354
877514.0810	4494314.5418	355
877514.0810	4494814.5418	355
877514.0810	4495314.5418	356
877514.0810	4495814.5418	355
877514.0810	4496314.5418	355
877514.0810	4496814.5418	364
877514.0810	4497314.5418	363
877514.0810	4497814.5418	362
877514.0810	4498314.5418	361
877514.0810	4498814.5418	361
877514.0810	4499314.5418	361
877514.0810	4499814.5418	362
877514.0810	4500314.5418	361
877514.0810	4500814.5418	365
877514.0810	4501314.5418	368
877514.0810	4501814.5418	367
877514.0810	4502314.5418	366
877514.0810	4502814.5418	366
877514.0810	4503314.5418	369
877514.0810	4503814.5418	368
877514.0810	4504314.5418	368
877514.0810	4504814.5418	368
877514.0810	4505314.5418	371
877514.0810	4505814.5418	371
877514.0810	4506314.5418	370
877514.0810	4506814.5418	371
877514.0810	4507314.5418	372
877514.0810	4507814.5418	372
877514.0810	4508314.5418	373
877514.0810	4508814.5418	374
877514.0810	4509314.5418	376
877514.0810	4509814.5418	377
877514.0810	4510314.5418	378
877514.0810	4510814.5418	379
877514.0810	4511314.5418	380
877514.0810	4511814.5418	386
877514.0810	4512314.5418	385
877514.0810	4512814.5418	385
877514.0810	4513314.5418	385
877514.0810	4513814.5418	386
877514.0810	4514314.5418	387
877514.0810	4514814.5418	387
878014.0810	4411314.5418	285
878014.0810	4411814.5418	284
878014.0810	4412314.5418	283
878014.0810	4412814.5418	283
878014.0810	4413314.5418	283
878014.0810	4413814.5418	284
878014.0810	4414314.5418	285
878014.0810	4414814.5418	286
878014.0810	4415314.5418	285
878014.0810	4415814.5418	284
878014.0810	4416314.5418	283
878014.0810	4416814.5418	284
878014.0810	4417314.5418	284
878014.0810	4417814.5418	284
878014.0810	4418314.5418	290
878014.0810	4418814.5418	289
878014.0810	4419314.5418	280
878014.0810	4419814.5418	280
878014.0810	4420314.5418	280
878014.0810	4420814.5418	287
878014.0810	4421314.5418	285
878014.0810	4421814.5418	282
878014.0810	4422314.5418	281
878014.0810	4422814.5418	280
878014.0810	4423314.5418	279
878014.0810	4423814.5418	276
878014.0810	4424314.5418	275
878014.0810	4424814.5418	274
878014.0810	4425314.5418	274
878014.0810	4425814.5418	275
878014.0810	4426314.5418	276
878014.0810	4426814.5418	277
878014.0810	4427314.5418	279
878014.0810	4427814.5418	279
878014.0810	4428314.5418	280
878014.0810	4428814.5418	281
878014.0810	4429314.5418	282
878014.0810	4429814.5418	287
878014.0810	4430314.5418	286
878014.0810	4430814.5418	286
878014.0810	4431314.5418	285
878014.0810	4431814.5418	283
878014.0810	4432314.5418	283
878014.0810	4432814.5418	283
878014.0810	4433314.5418	278
878014.0810	4433814.5418	277
878014.0810	4434314.5418	276
878014.0810	4434814.5418	274
878014.0810	4435314.5418	273
878014.0810	4435814.5418	274
878014.0810	4436314.5418	275
878014.0810	4436814.5418	274
878014.0810	4437314.5418	275
878014.0810	4437814.5418	276
878014.0810	4438314.5418	277
878014.0810	4438814.5418	278
878014.0810	4439314.5418	279
878014.0810	4439814.5418	280
878014.0810	4440314.5418	281
878014.0810	4440814.5418	282
878014.0810	4441314.5418	283
878014.0810	4441814.5418	284
878014.0810	4442314.5418	278
878014.0810	4442814.5418	279
878014.0810	4443314.5418	281
878014.0810	4443814.5418	281
878014.0810	4444314.5418	282
878014.0810	4444814.5418	281
878014.0810	4445314.5418	280
878014.0810	4445814.5418	281
878014.0810	4446314.5418	282
878014.0810	4446814.5418	281
878014.0810	4447314.5418	281
878014.0810	4447814.5418	282
878014.0810	4448314.5418	283
878014.0810	4448814.5418	283
878014.0810	4449314.5418	283
878014.0810	4449814.5418	284
878014.0810	4450314.5418	286
878014.0810	4450814.5418	286
878014.0810	4451314.5418	295
878014.0810	4451814.5418	295
878014.0810	4452314.5418	294
878014.0810	4452814.5418	293
878014.0810	4453314.5418	293
878014.0810	4453814.5418	298
878014.0810	4454314.5418	297
878014.0810	4454814.5418	296
878014.0810	4455314.5418	295
878014.0810	4455814.5418	294
878014.0810	4456314.5418	294
878014.0810	4456814.5418	294
878014.0810	4457314.5418	293
878014.0810	4457814.5418	294
878014.0810	4458314.5418	295
878014.0810	4458814.5418	296
878014.0810	4459314.5418	295
878014.0810	4459814.5418	294
878014.0810	4460314.5418	294
878014.0810	4460814.5418	295
878014.0810	4461314.5418	296
878014.0810	4461814.5418	297
878014.0810	4462314.5418	298
878014.0810	4462814.5418	299
878014.0810	4463314.5418	300
878014.0810	4463814.5418	301
878014.0810	4464314.5418	302
878014.0810	4464814.5418	303
878014.0810	4465314.5418	304
878014.0810	4465814.5418	305
878014.0810	4466314.5418	306
878014.0810	4466814.5418	321
878014.0810	4467314.5418	320
878014.0810	4467814.5418	319
878014.0810	4468314.5418	319
878014.0810	4468814.5418	318
878014.0810	4469314.5418	318
878014.0810	4469814.5418	317
878014.0810	4470314.5418	316
878014.0810	4470814.5418	317
878014.0810	4471314.5418	316
878014.0810	4471814.5418	315
878014.0810	4472314.5418	314
878014.0810	4472814.5418	314
878014.0810	4473314.5418	316
878014.0810	4473814.5418	318
878014.0810	4474314.5418	318
878014.0810	4474814.5418	319
878014.0810	4475314.5418	318
878014.0810	4475814.5418	318
878014.0810	4476314.5418	317
878014.0810	4476814.5418	316
878014.0810	4477314.5418	318
878014.0810	4477814.5418	317
878014.0810	4478314.5418	318
878014.0810	4478814.5418	319
878014.0810	4479314.5418	320
878014.0810	4479814.5418	321
878014.0810	4480314.5418	323
878014.0810	4480814.5418	324
878014.0810	4481314.5418	325
878014.0810	4481814.5418	326
878014.0810	4482314.5418	327
878014.0810	4482814.5418	328
878014.0810	4483314.5418	329
878014.0810	4483814.5418	333
878014.0810	4484314.5418	333
878014.0810	4484814.5418	333
878014.0810	4485314.5418	334
878014.0810	4485814.5418	335
878014.0810	4486314.5418	337
878014.0810	4486814.5418	337
878014.0810	4487314.5418	338
878014.0810	4487814.5418	348
878014.0810	4488314.5418	347
878014.0810	4488814.5418	347
878014.0810	4489314.5418	347
878014.0810	4489814.5418	348
878014.0810	4490314.5418	353
878014.0810	4490814.5418	352
878014.0810	4491314.5418	351
878014.0810	4491814.5418	351
878014.0810	4492314.5418	352
878014.0810	4492814.5418	352
878014.0810	4493314.5418	353
878014.0810	4493814.5418	355
878014.0810	4494314.5418	354
878014.0810	4494814.5418	354
878014.0810	4495314.5418	354
878014.0810	4495814.5418	354
878014.0810	4496314.5418	354
878014.0810	4496814.5418	354
878014.0810	4497314.5418	363
878014.0810	4497814.5418	362
878014.0810	4498314.5418	361
878014.0810	4498814.5418	360
878014.0810	4499314.5418	360
878014.0810	4499814.5418	360
878014.0810	4500314.5418	361
878014.0810	4500814.5418	364
878014.0810	4501314.5418	364
878014.0810	4501814.5418	367
878014.0810	4502314.5418	366
878014.0810	4502814.5418	365
878014.0810	4503314.5418	366
878014.0810	4503814.5418	367
878014.0810	4504314.5418	367
878014.0810	4504814.5418	368
878014.0810	4505314.5418	368
878014.0810	4505814.5418	370
878014.0810	4506314.5418	369
878014.0810	4506814.5418	370
878014.0810	4507314.5418	371
878014.0810	4507814.5418	372
878014.0810	4508314.5418	373
878014.0810	4508814.5418	375
878014.0810	4509314.5418	377
878014.0810	4509814.5418	378
878014.0810	4510314.5418	378
878014.0810	4510814.5418	379
878014.0810	4511314.5418	380
878014.0810	4511814.5418	381
878014.0810	4512314.5418	386
878014.0810	4512814.5418	386
878014.0810	4513314.5418	386
878014.0810	4513814.5418	386
878014.0810	4514314.5418	387
878014.0810	4514814.5418	388
878514.0810	4411314.5418	285
878514.0810	4411814.5418	284
878514.0810	4412314.5418	283
878514.0810	4412814.5418	282
878514.0810	4413314.5418	283
878514.0810	4413814.5418	284
878514.0810	4414314.5418	285
878514.0810	4414814.5418	286
878514.0810	4415314.5418	283
878514.0810	4415814.5418	282
878514.0810	4416314.5418	282
878514.0810	4416814.5418	282
878514.0810	4417314.5418	283
878514.0810	4417814.5418	283
878514.0810	4418314.5418	282
878514.0810	4418814.5418	281
878514.0810	4419314.5418	281
878514.0810	4419814.5418	279
878514.0810	4420314.5418	279
878514.0810	4420814.5418	278
878514.0810	4421314.5418	277
878514.0810	4421814.5418	276
878514.0810	4422314.5418	281
878514.0810	4422814.5418	281
878514.0810	4423314.5418	276
878514.0810	4423814.5418	275
878514.0810	4424314.5418	274
878514.0810	4424814.5418	273
878514.0810	4425314.5418	273
878514.0810	4425814.5418	274
878514.0810	4426314.5418	275
878514.0810	4426814.5418	278
878514.0810	4427314.5418	278
878514.0810	4427814.5418	279
878514.0810	4428314.5418	280
878514.0810	4428814.5418	281
878514.0810	4429314.5418	282
878514.0810	4429814.5418	287
878514.0810	4430314.5418	287
878514.0810	4430814.5418	286
878514.0810	4431314.5418	284
878514.0810	4431814.5418	284
878514.0810	4432314.5418	280
878514.0810	4432814.5418	279
878514.0810	4433314.5418	278
878514.0810	4433814.5418	278
878514.0810	4434314.5418	274
878514.0810	4434814.5418	273
878514.0810	4435314.5418	272
878514.0810	4435814.5418	272
878514.0810	4436314.5418	273
878514.0810	4436814.5418	274
878514.0810	4437314.5418	274
878514.0810	4437814.5418	274
878514.0810	4438314.5418	275
878514.0810	4438814.5418	278
878514.0810	4439314.5418	273
878514.0810	4439814.5418	274
878514.0810	4440314.5418	275
878514.0810	4440814.5418	276
878514.0810	4441314.5418	276
878514.0810	4441814.5418	277
878514.0810	4442314.5418	278
878514.0810	4442814.5418	279
878514.0810	4443314.5418	277
878514.0810	4443814.5418	280
878514.0810	4444314.5418	280
878514.0810	4444814.5418	279
878514.0810	4445314.5418	279
878514.0810	4445814.5418	280
878514.0810	4446314.5418	280
878514.0810	4446814.5418	280
878514.0810	4447314.5418	281
878514.0810	4447814.5418	281
878514.0810	4448314.5418	282
878514.0810	4448814.5418	282
878514.0810	4449314.5418	283
878514.0810	4449814.5418	284
878514.0810	4450314.5418	285
878514.0810	4450814.5418	286
878514.0810	4451314.5418	295
878514.0810	4451814.5418	294
878514.0810	4452314.5418	293
878514.0810	4452814.5418	293
878514.0810	4453314.5418	292
878514.0810	4453814.5418	292
878514.0810	4454314.5418	294
878514.0810	4454814.5418	294
878514.0810	4455314.5418	295
878514.0810	4455814.5418	294
878514.0810	4456314.5418	293
878514.0810	4456814.5418	292
878514.0810	4457314.5418	294
878514.0810	4457814.5418	295
878514.0810	4458314.5418	295
878514.0810	4458814.5418	293
878514.0810	4459314.5418	294
878514.0810	4459814.5418	293
878514.0810	4460314.5418	294
878514.0810	4460814.5418	295
878514.0810	4461314.5418	296
878514.0810	4461814.5418	298
878514.0810	4462314.5418	298
878514.0810	4462814.5418	299
878514.0810	4463314.5418	300
878514.0810	4463814.5418	301
878514.0810	4464314.5418	302
878514.0810	4464814.5418	303
878514.0810	4465314.5418	305
878514.0810	4465814.5418	305
878514.0810	4466314.5418	306
878514.0810	4466814.5418	321
878514.0810	4467314.5418	320
878514.0810	4467814.5418	319
878514.0810	4468314.5418	318
878514.0810	4468814.5418	317
878514.0810	4469314.5418	316
878514.0810	4469814.5418	315
878514.0810	4470314.5418	315
878514.0810	4470814.5418	316
878514.0810	4471314.5418	315
878514.0810	4471814.5418	314
878514.0810	4472314.5418	313
878514.0810	4472814.5418	314
878514.0810	4473314.5418	315
878514.0810	4473814.5418	317
878514.0810	4474314.5418	319
878514.0810	4474814.5418	314
878514.0810	4475314.5418	318
878514.0810	4475814.5418	317
878514.0810	4476314.5418	316
878514.0810	4476814.5418	315
878514.0810	4477314.5418	316
878514.0810	4477814.5418	318
878514.0810	4478314.5418	319
878514.0810	4478814.5418	320
878514.0810	4479314.5418	321
878514.0810	4479814.5418	322
878514.0810	4480314.5418	324
878514.0810	4480814.5418	325
878514.0810	4481314.5418	325
878514.0810	4481814.5418	326
878514.0810	4482314.5418	327
878514.0810	4482814.5418	328
878514.0810	4483314.5418	329
878514.0810	4483814.5418	330
878514.0810	4484314.5418	331
878514.0810	4484814.5418	334
878514.0810	4485314.5418	335
878514.0810	4485814.5418	335
878514.0810	4486314.5418	336
878514.0810	4486814.5418	337
878514.0810	4487314.5418	348
878514.0810	4487814.5418	348
878514.0810	4488314.5418	347
878514.0810	4488814.5418	346
878514.0810	4489314.5418	347
878514.0810	4489814.5418	348
878514.0810	4490314.5418	346
878514.0810	4490814.5418	352
878514.0810	4491314.5418	351
878514.0810	4491814.5418	350
878514.0810	4492314.5418	351
878514.0810	4492814.5418	352
878514.0810	4493314.5418	350
878514.0810	4493814.5418	350
878514.0810	4494314.5418	353
878514.0810	4494814.5418	353
878514.0810	4495314.5418	353
878514.0810	4495814.5418	353
878514.0810	4496314.5418	353
878514.0810	4496814.5418	354
878514.0810	4497314.5418	359
878514.0810	4497814.5418	362
878514.0810	4498314.5418	360
878514.0810	4498814.5418	359
878514.0810	4499314.5418	359
878514.0810	4499814.5418	360
878514.0810	4500314.5418	359
878514.0810	4500814.5418	363
878514.0810	4501314.5418	363
878514.0810	4501814.5418	363
878514.0810	4502314.5418	365
878514.0810	4502814.5418	364
878514.0810	4503314.5418	364
878514.0810	4503814.5418	365
878514.0810	4504314.5418	366
878514.0810	4504814.5418	368
878514.0810	4505314.5418	367
878514.0810	4505814.5418	368
878514.0810	4506314.5418	370
878514.0810	4506814.5418	371
878514.0810	4507314.5418	372
878514.0810	4507814.5418	372
878514.0810	4508314.5418	373
878514.0810	4508814.5418	376
878514.0810	4509314.5418	376
878514.0810	4509814.5418	377
878514.0810	4510314.5418	379
878514.0810	4510814.5418	379
878514.0810	4511314.5418	381
878514.0810	4511814.5418	382
878514.0810	4512314.5418	387
878514.0810	4512814.5418	387
879014.0810	4410814.5418	286
879014.0810	4411314.5418	283
879014.0810	4411814.5418	282
879014.0810	4412314.5418	281
879014.0810	4412814.5418	281
879014.0810	4413314.5418	281
879014.0810	4413814.5418	285
879014.0810	4414314.5418	282
879014.0810	4414814.5418	282
879014.0810	4415314.5418	282
879014.0810	4415814.5418	281
879014.0810	4416314.5418	281
879014.0810	4416814.5418	281
879014.0810	4417314.5418	282
879014.0810	4417814.5418	283
879014.0810	4418314.5418	282
879014.0810	4418814.5418	281
879014.0810	4419314.5418	280
879014.0810	4419814.5418	279
879014.0810	4420314.5418	278
879014.0810	4420814.5418	277
879014.0810	4421314.5418	276
879014.0810	4421814.5418	275
879014.0810	4422314.5418	275
879014.0810	4422814.5418	275
879014.0810	4423314.5418	274
879014.0810	4423814.5418	273
879014.0810	4424314.5418	273
879014.0810	4424814.5418	272
879014.0810	4425314.5418	274
879014.0810	4425814.5418	275
879014.0810	4426314.5418	276
879014.0810	4426814.5418	277
879014.0810	4427314.5418	278
879014.0810	4427814.5418	279
879014.0810	4428314.5418	280
879014.0810	4428814.5418	282
879014.0810	4429314.5418	282
879014.0810	4429814.5418	288
879014.0810	4430314.5418	288
879014.0810	4430814.5418	285
879014.0810	4431314.5418	285
879014.0810	4431814.5418	281
879014.0810	4432314.5418	280
879014.0810	4432814.5418	279
879014.0810	4433314.5418	279
879014.0810	4433814.5418	275
879014.0810	4434314.5418	274
879014.0810	4434814.5418	273
879014.0810	4435314.5418	272
879014.0810	4435814.5418	271
879014.0810	4436314.5418	272
879014.0810	4436814.5418	273
879014.0810	4437314.5418	273
879014.0810	4437814.5418	274
879014.0810	4438314.5418	271
879014.0810	4438814.5418	272
879014.0810	4439314.5418	273
879014.0810	4439814.5418	274
879014.0810	4440314.5418	274
879014.0810	4440814.5418	275
879014.0810	4441314.5418	276
879014.0810	4441814.5418	277
879014.0810	4442314.5418	278
879014.0810	4442814.5418	276
879014.0810	4443314.5418	276
879014.0810	4443814.5418	280
879014.0810	4444314.5418	279
879014.0810	4444814.5418	278
879014.0810	4445314.5418	278
879014.0810	4445814.5418	278
879014.0810	4446314.5418	279
879014.0810	4446814.5418	280
879014.0810	4447314.5418	280
879014.0810	4447814.5418	280
879014.0810	4448314.5418	281
879014.0810	4448814.5418	282
879014.0810	4449314.5418	283
879014.0810	4449814.5418	284
879014.0810	4450314.5418	284
879014.0810	4450814.5418	285
879014.0810	4451314.5418	295
879014.0810	4451814.5418	294
879014.0810	4452314.5418	293
879014.0810	4452814.5418	292
879014.0810	4453314.5418	291
879014.0810	4453814.5418	291
879014.0810	4454314.5418	294
879014.0810	4454814.5418	293
879014.0810	4455314.5418	292
879014.0810	4455814.5418	292
879014.0810	4456314.5418	292
879014.0810	4456814.5418	291
879014.0810	4457314.5418	291
879014.0810	4457814.5418	292
879014.0810	4458314.5418	292
879014.0810	4458814.5418	292
879014.0810	4459314.5418	293
879014.0810	4459814.5418	292
879014.0810	4460314.5418	293
879014.0810	4460814.5418	294
879014.0810	4461314.5418	297
879014.0810	4461814.5418	299
879014.0810	4462314.5418	299
879014.0810	4462814.5418	300
879014.0810	4463314.5418	301
879014.0810	4463814.5418	302
879014.0810	4464314.5418	302
879014.0810	4464814.5418	303
879014.0810	4465314.5418	306
879014.0810	4465814.5418	306
879014.0810	4466314.5418	322
879014.0810	4466814.5418	321
879014.0810	4467314.5418	320
879014.0810	4467814.5418	319
879014.0810	4468314.5418	315
879014.0810	4468814.5418	315
879014.0810	4469314.5418	314
879014.0810	4469814.5418	314
879014.0810	4470314.5418	314
879014.0810	4470814.5418	312
879014.0810	4471314.5418	313
879014.0810	4471814.5418	312
879014.0810	4472314.5418	312
879014.0810	4472814.5418	313
879014.0810	4473314.5418	315
879014.0810	4473814.5418	316
879014.0810	4474314.5418	313
879014.0810	4474814.5418	313
879014.0810	4475314.5418	313
879014.0810	4475814.5418	313
879014.0810	4476314.5418	314
879014.0810	4476814.5418	315
879014.0810	4477314.5418	317
879014.0810	4477814.5418	318
879014.0810	4478314.5418	320
879014.0810	4478814.5418	320
879014.0810	4479314.5418	321
879014.0810	4479814.5418	322
879014.0810	4480314.5418	323
879014.0810	4480814.5418	326
879014.0810	4481314.5418	326
879014.0810	4481814.5418	327
879014.0810	4482314.5418	328
879014.0810	4482814.5418	329
879014.0810	4483314.5418	330
879014.0810	4483814.5418	331
879014.0810	4484314.5418	331
879014.0810	4484814.5418	332
879014.0810	4485314.5418	333
879014.0810	4485814.5418	336
879014.0810	4486314.5418	336
